EmployeeID,TotalDays,PresentDays,AbsentDays,LateDays,AvgWorkingHours,TotalOvertimeHrs,AttendanceRate
1859,261,226,35,226,6.41,0.0,86.59
1860,261,242,19,241,7.12,0.0,92.72
1861,261,242,19,242,7.4,0.0,92.72
1862,261,241,20,240,6.7,0.0,92.34
1863,261,231,30,231,7.64,0.0,88.51
1864,261,231,30,229,10.68,387.31,88.51
1865,261,239,22,237,8.28,0.35,91.57
1866,261,226,35,226,6.58,0.0,86.59
1867,261,237,24,236,6.93,0.0,90.8
1868,261,241,20,241,9.43,104.57,92.34
1869,261,233,28,232,10.0,232.67,89.27
1870,261,243,18,242,6.4,0.0,93.1
1871,261,232,29,231,9.82,189.66,88.89
1872,261,231,30,229,6.43,0.0,88.51
1873,261,239,22,237,10.5,359.31,91.57
1874,261,240,21,239,6.6,0.0,91.95
1875,261,242,19,240,7.13,0.0,92.72
1876,261,229,32,226,7.93,0.0,87.74
1877,261,232,29,227,10.27,295.56,88.89
1878,261,245,16,241,8.48,0.89,93.87
1879,261,239,22,239,9.81,194.76,91.57
1880,261,233,28,232,10.45,337.5,89.27
1881,261,244,17,244,7.68,0.0,93.49
1882,261,241,20,239,10.69,407.84,92.34
1883,261,228,33,228,7.7,0.0,87.36
1884,261,232,29,232,7.69,0.0,88.89
1885,261,228,33,227,6.94,0.0,87.36
1886,261,243,18,243,10.53,371.54,93.1
1887,261,234,27,234,8.28,0.03,89.66
1888,261,231,30,230,6.12,0.0,88.51
1889,261,246,15,244,10.39,342.88,94.25
1890,261,229,32,227,6.99,0.0,87.74
1891,261,233,28,230,6.7,0.0,89.27
1892,261,238,23,238,7.08,0.0,91.19
1893,261,237,24,235,6.52,0.0,90.8
1894,261,237,24,237,7.1,0.0,90.8
1895,261,241,20,241,7.13,0.0,92.34
1896,261,231,30,230,8.88,15.23,88.51
1897,261,230,31,230,6.15,0.0,88.12
1898,261,235,26,233,7.62,0.0,90.04
1899,261,232,29,231,10.68,389.9,88.89
1900,261,229,32,227,7.1,0.0,87.74
1901,261,236,25,235,10.6,378.47,90.42
1902,261,233,28,233,6.12,0.0,89.27
1903,261,234,27,233,8.31,0.43,89.66
1904,261,236,25,235,8.09,0.0,90.42
1905,261,238,23,236,7.88,0.0,91.19
1906,261,240,21,240,9.8,191.59,91.95
1907,261,240,21,240,6.03,0.0,91.95
1908,261,227,34,226,6.28,0.0,86.97
1909,261,240,21,240,6.27,0.0,91.95
1910,261,246,15,246,7.61,0.0,94.25
1911,261,231,30,230,6.36,0.0,88.51
1912,261,244,17,242,7.02,0.0,93.49
1913,261,243,18,241,7.52,0.0,93.1
1914,261,229,32,228,6.51,0.0,87.74
1915,261,242,19,241,8.01,0.0,92.72
1916,261,241,20,240,8.11,0.15,92.34
1917,261,227,34,226,7.29,0.0,86.97
1918,261,234,27,234,6.52,0.0,89.66
1919,261,231,30,227,9.5,117.28,88.51
1920,261,239,22,239,10.11,265.8,91.57
1921,261,242,19,242,6.76,0.0,92.72
1922,261,236,25,234,8.2,0.05,90.42
1923,261,232,29,229,7.91,0.0,88.89
1924,261,246,15,245,10.3,319.51,94.25
1925,261,231,30,231,7.52,0.0,88.51
1926,261,227,34,225,7.0,0.0,86.97
1927,261,234,27,234,7.4,0.0,89.66
1928,261,242,19,241,8.98,27.21,92.72
1929,261,229,32,228,7.89,0.0,87.74
1930,261,244,17,244,7.09,0.0,93.49
1931,261,244,17,244,8.69,4.14,93.49
1932,261,240,21,240,8.02,0.0,91.95
1933,261,232,29,230,10.49,345.49,88.89
1934,261,242,19,239,9.49,120.53,92.72
1935,261,231,30,231,7.7,0.0,88.51
1936,261,244,17,244,6.91,0.0,93.49
1937,261,237,24,236,6.55,0.0,90.8
1938,261,246,15,244,9.33,86.34,94.25
1939,261,237,24,236,6.27,0.0,90.8
1940,261,228,33,228,6.32,0.0,87.36
1941,261,238,23,236,6.6,0.0,91.19
1942,261,240,21,239,9.6,144.51,91.95
1943,261,244,17,244,10.1,268.09,93.49
1944,261,229,32,228,8.31,0.14,87.74
1945,261,242,19,242,7.59,0.0,92.72
1946,261,233,28,230,7.94,0.0,89.27
1947,261,232,29,232,7.3,0.0,88.89
1948,261,235,26,233,8.02,0.0,90.04
1949,261,230,31,230,6.5,0.0,88.12
1950,261,244,17,241,6.91,0.0,93.49
1951,261,245,16,244,7.1,0.0,93.87
1952,261,240,21,239,7.3,0.0,91.95
1953,261,233,28,233,6.93,0.0,89.27
1954,261,233,28,232,8.01,0.0,89.27
1955,261,230,31,229,6.18,0.0,88.12
1956,261,244,17,244,10.11,272.04,93.49
1957,261,241,20,239,6.59,0.0,92.34
1958,261,243,18,242,8.59,1.92,93.1
1959,261,234,27,233,6.29,0.0,89.66
1960,261,242,19,240,8.4,1.29,92.72
1961,261,233,28,233,7.71,0.0,89.27
1962,261,240,21,240,6.02,0.0,91.95
1963,261,234,27,231,10.9,445.45,89.66
1964,261,229,32,228,6.51,0.0,87.74
1965,261,239,22,237,7.78,0.0,91.57
1966,261,232,29,232,10.82,422.17,88.89
1967,261,234,27,232,7.58,0.0,89.66
1968,261,237,24,235,7.4,0.0,90.8
1969,261,234,27,233,7.23,0.0,89.66
1970,261,233,28,233,7.09,0.0,89.27
1971,261,243,18,242,8.1,0.0,93.1
1972,261,243,18,241,6.71,0.0,93.1
1973,261,230,31,230,7.8,0.0,88.12
1974,261,229,32,229,6.08,0.0,87.74
1975,261,242,19,241,8.2,0.0,92.72
1976,261,246,15,246,9.19,59.0,94.25
1977,261,242,19,239,7.84,0.0,92.72
1978,261,240,21,240,7.57,0.0,91.95
1979,261,246,15,245,9.6,146.87,94.25
1980,261,230,31,230,7.31,0.0,88.12
1981,261,226,35,225,6.08,0.0,86.59
1982,261,237,24,236,7.71,0.0,90.8
1983,261,240,21,239,7.42,0.0,91.95
1984,261,229,32,226,7.66,0.0,87.74
1985,261,237,24,237,6.91,0.0,90.8
1986,261,233,28,233,6.62,0.0,89.27
1987,261,242,19,241,6.08,0.0,92.72
1988,261,236,25,236,7.92,0.0,90.42
1989,261,234,27,234,9.13,45.39,89.66
1990,261,233,28,232,6.65,0.0,89.27
1991,261,243,18,243,10.97,478.92,93.1
1992,261,233,28,233,8.69,4.89,89.27
1993,261,242,19,242,7.39,0.0,92.72
1994,261,242,19,241,7.49,0.0,92.72
1995,261,243,18,241,6.24,0.0,93.1
1996,261,245,16,244,7.89,0.0,93.87
1997,261,239,22,238,7.29,0.0,91.57
1998,261,233,28,233,7.92,0.0,89.27
1999,261,241,20,239,7.99,0.0,92.34
2000,261,240,21,238,6.7,0.0,91.95
2001,261,242,19,242,6.57,0.0,92.72
2002,261,229,32,229,6.17,0.0,87.74
2003,261,243,18,241,6.38,0.0,93.1
2004,261,236,25,236,9.78,184.89,90.42
2005,261,241,20,239,7.78,0.0,92.34
2006,261,241,20,241,6.71,0.0,92.34
2007,261,238,23,237,6.72,0.0,91.19
2008,261,244,17,243,10.59,388.48,93.49
2009,261,234,27,234,10.87,436.57,89.66
2010,261,233,28,232,7.79,0.0,89.27
2011,261,245,16,245,10.22,297.97,93.87
2012,261,240,21,240,6.81,0.0,91.95
2013,261,237,24,237,6.28,0.0,90.8
2014,261,234,27,233,10.51,353.06,89.66
2015,261,236,25,235,8.01,0.0,90.42
2016,261,243,18,243,7.1,0.0,93.1
2017,261,234,27,231,6.2,0.0,89.66
2018,261,239,22,238,6.02,0.0,91.57
2019,261,229,32,228,8.01,0.0,87.74
2020,261,239,22,237,10.69,404.5,91.57
2021,261,242,19,241,6.31,0.0,92.72
2022,261,232,29,229,6.91,0.0,88.89
2023,261,226,35,223,6.39,0.0,86.59
2024,261,231,30,228,7.38,0.0,88.51
2025,261,242,19,242,7.07,0.0,92.72
2026,261,229,32,229,7.21,0.0,87.74
2027,261,243,18,242,6.01,0.0,93.1
2028,261,231,30,230,10.51,348.31,88.51
2029,261,243,18,241,6.21,0.0,93.1
2030,261,239,22,238,7.21,0.0,91.57
2031,261,241,20,239,6.61,0.0,92.34
2032,261,237,24,235,7.52,0.0,90.8
2033,261,227,34,226,6.6,0.0,86.97
2034,261,239,22,239,7.18,0.0,91.57
2035,261,242,19,241,8.01,0.0,92.72
2036,261,240,21,239,7.09,0.0,91.95
2037,261,231,30,229,7.2,0.0,88.51
2038,261,239,22,236,10.87,446.48,91.57
2039,261,231,30,231,6.52,0.0,88.51
2040,261,244,17,244,10.72,420.54,93.49
2041,261,228,33,228,6.99,0.0,87.36
2042,261,246,15,246,8.96,28.91,94.25
2043,261,234,27,233,8.1,0.0,89.66
2044,261,241,20,241,7.06,0.0,92.34
2045,261,246,15,245,7.96,0.0,94.25
2046,261,231,30,230,7.4,0.0,88.51
2047,261,237,24,236,7.09,0.0,90.8
2048,261,243,18,242,6.79,0.0,93.1
2049,261,243,18,242,6.8,0.0,93.1
2050,261,238,23,238,6.73,0.0,91.19
2051,261,242,19,241,8.04,0.13,92.72
2052,261,231,30,231,7.69,0.0,88.51
2053,261,227,34,224,7.07,0.0,86.97
2054,261,228,33,226,7.87,0.0,87.36
2055,261,231,30,231,10.26,292.19,88.51
2056,261,232,29,232,7.49,0.0,88.89
2057,261,236,25,236,7.71,0.0,90.42
2058,261,235,26,233,10.54,361.23,90.04
2059,261,244,17,244,6.89,0.0,93.49
2060,261,237,24,235,7.55,0.0,90.8
2061,261,236,25,236,7.99,0.0,90.42
2062,261,240,21,239,7.5,0.0,91.95
2063,261,239,22,237,6.62,0.0,91.57
2064,261,241,20,236,6.28,0.0,92.34
2065,261,233,28,232,7.51,0.0,89.27
2066,261,237,24,236,7.28,0.0,90.8
2067,261,234,27,234,8.79,9.44,89.66
2068,261,227,34,226,6.77,0.0,86.97
2069,261,240,21,239,6.71,0.0,91.95
2070,261,243,18,243,10.43,347.07,93.1
2071,261,225,36,225,5.99,0.0,86.21
2072,261,233,28,230,8.9,16.5,89.27
2073,261,233,28,230,9.89,207.62,89.27
2074,261,229,32,229,6.03,0.0,87.74
2075,261,230,31,230,6.2,0.0,88.12
2076,261,245,16,244,7.84,0.0,93.87
2077,261,240,21,240,7.2,0.0,91.95
2078,261,232,29,231,7.49,0.0,88.89
2079,261,244,17,244,6.77,0.0,93.49
2080,261,233,28,231,7.2,0.0,89.27
2081,261,239,22,238,7.16,0.0,91.57
2082,261,240,21,239,7.31,0.0,91.95
2083,261,244,17,243,8.52,1.54,93.49
2084,261,228,33,227,6.63,0.0,87.36
2085,261,227,34,226,5.95,0.0,86.97
2086,261,230,31,230,6.63,0.0,88.12
2087,261,233,28,232,6.0,0.0,89.27
2088,261,244,17,243,7.63,0.0,93.49
2089,261,244,17,242,6.32,0.0,93.49
2090,261,240,21,238,6.2,0.0,91.95
2091,261,245,16,244,7.51,0.0,93.87
2092,261,240,21,239,8.59,2.26,91.95
2093,261,239,22,239,7.3,0.0,91.57
2094,261,239,22,238,8.46,0.82,91.57
2095,261,229,32,229,8.0,0.0,87.74
2096,261,240,21,240,6.09,0.0,91.95
2097,261,232,29,231,7.34,0.0,88.89
2098,261,232,29,231,8.0,0.0,88.89
2099,261,239,22,238,9.19,59.38,91.57
2100,261,232,29,232,9.49,114.63,88.89
2101,261,242,19,242,9.79,191.69,92.72
2102,261,234,27,231,9.21,58.88,89.66
2103,261,235,26,234,6.37,0.0,90.04
2104,261,242,19,241,5.98,0.0,92.72
2105,261,238,23,236,8.4,0.14,91.19
2106,261,238,23,238,7.4,0.0,91.19
2107,261,232,29,228,7.7,0.0,88.89
2108,261,244,17,241,8.59,3.94,93.49
2109,261,238,23,238,7.3,0.0,91.19
2110,261,242,19,241,7.44,0.0,92.72
2111,261,236,25,235,6.61,0.0,90.42
2112,261,232,29,232,6.69,0.0,88.89
2113,261,237,24,235,6.1,0.0,90.8
2114,261,228,33,228,6.11,0.0,87.36
2115,261,241,20,240,8.0,0.0,92.34
2116,261,237,24,235,8.8,10.2,90.8
2117,261,232,29,232,6.19,0.0,88.89
2118,261,242,19,240,6.88,0.0,92.72
2119,261,240,21,238,6.0,0.0,91.95
2120,261,230,31,229,6.99,0.0,88.12
2121,261,247,14,246,11.03,500.38,94.64
2122,261,241,20,241,10.81,436.6,92.34
2123,261,235,26,234,7.48,0.0,90.04
2124,261,228,33,226,9.17,51.32,87.36
2125,261,234,27,233,8.71,7.06,89.66
2126,261,245,16,244,9.91,223.29,93.87
2127,261,233,28,233,9.58,136.62,89.27
2128,261,239,22,239,7.61,0.0,91.57
2129,261,232,29,231,6.88,0.0,88.89
2130,261,237,24,235,8.91,17.77,90.8
2131,261,233,28,232,11.01,467.42,89.27
2132,261,243,18,242,6.61,0.0,93.1
2133,261,228,33,228,6.78,0.0,87.36
2134,261,243,18,242,10.42,345.21,93.1
2135,261,228,33,227,7.8,0.0,87.36
2136,261,232,29,232,7.47,0.0,88.89
2137,261,245,16,244,10.5,368.35,93.87
2138,261,245,16,245,9.42,106.51,93.87
2139,261,229,32,228,6.41,0.0,87.74
2140,261,242,19,239,10.61,389.09,92.72
2141,261,228,33,228,6.01,0.0,87.36
2142,261,232,29,228,9.68,157.89,88.89
2143,261,236,25,235,7.02,0.0,90.42
2144,261,236,25,236,9.5,119.06,90.42
2145,261,234,27,233,8.39,0.12,89.66
2146,261,226,35,223,6.77,0.0,86.59
2147,261,238,23,237,7.98,0.12,91.19
2148,261,234,27,234,6.82,0.0,89.66
2149,261,237,24,237,5.98,0.0,90.8
2150,261,236,25,235,8.4,0.66,90.42
2151,261,230,31,229,5.99,0.0,88.12
2152,261,236,25,235,6.48,0.0,90.42
2153,261,231,30,229,7.7,0.0,88.51
2154,261,243,18,243,6.17,0.0,93.1
2155,261,232,29,231,6.71,0.0,88.89
2156,261,242,19,242,7.71,0.0,92.72
2157,261,234,27,231,7.98,0.0,89.66
2158,261,238,23,238,10.44,342.97,91.19
2159,261,232,29,230,9.8,185.3,88.89
2160,261,244,17,244,10.02,248.4,93.49
2161,261,232,29,231,10.36,315.83,88.89
2162,261,245,16,245,5.98,0.0,93.87
2163,261,237,24,236,10.1,260.94,90.8
2164,261,245,16,243,7.8,0.0,93.87
2165,261,229,32,227,9.14,44.34,87.74
2166,261,237,24,236,6.03,0.0,90.8
2167,261,246,15,246,9.71,175.14,94.25
2168,261,231,30,229,6.63,0.0,88.51
2169,261,241,20,241,8.0,0.0,92.34
2170,261,232,29,232,7.34,0.0,88.89
2171,261,236,25,233,7.42,0.0,90.42
2172,261,240,21,238,6.0,0.0,91.95
2173,261,235,26,234,7.69,0.0,90.04
2174,261,247,14,244,9.51,126.18,94.64
2175,261,242,19,242,9.48,118.51,92.72
2176,261,236,25,236,6.59,0.0,90.42
2177,261,243,18,242,7.23,0.0,93.1
2178,261,225,36,223,6.29,0.0,86.21
2179,261,235,26,234,8.49,1.67,90.04
2180,261,236,25,235,6.12,0.0,90.42
2181,261,238,23,237,6.09,0.0,91.19
2182,261,230,31,230,7.6,0.0,88.12
2183,261,243,18,242,7.1,0.0,93.1
2184,261,227,34,226,7.49,0.0,86.97
2185,261,243,18,243,7.91,0.0,93.1
2186,261,230,31,229,7.18,0.0,88.12
2187,261,234,27,234,7.35,0.0,89.66
2188,261,243,18,242,8.68,5.15,93.1
2189,261,245,16,245,10.38,338.16,93.87
2190,261,238,23,236,6.38,0.0,91.19
2191,261,239,22,238,6.48,0.0,91.57
2192,261,234,27,233,7.18,0.0,89.66
2193,261,243,18,241,7.67,0.0,93.1
2194,261,243,18,243,9.07,38.41,93.1
2195,261,240,21,239,6.38,0.0,91.95
2196,261,241,20,240,7.91,0.0,92.34
2197,261,243,18,241,6.68,0.0,93.1
2198,261,233,28,232,10.89,439.5,89.27
2199,261,232,29,230,10.32,306.83,88.89
2200,261,244,17,243,7.08,0.0,93.49
2201,261,239,22,238,10.67,398.98,91.57
2202,261,236,25,234,10.39,328.22,90.42
2203,261,234,27,234,7.78,0.0,89.66
2204,261,247,14,245,10.4,344.78,94.64
2205,261,236,25,236,6.59,0.0,90.42
2206,261,234,27,231,7.21,0.0,89.66
2207,261,236,25,236,9.09,38.79,90.42
2208,261,234,27,232,9.69,160.93,89.66
2209,261,243,18,243,10.31,319.54,93.1
2210,261,230,31,227,10.0,231.07,88.12
2211,261,231,30,229,6.32,0.0,88.51
2212,261,229,32,229,6.13,0.0,87.74
2213,261,240,21,236,6.51,0.0,91.95
2214,261,227,34,225,7.47,0.0,86.97
2215,261,237,24,235,7.67,0.0,90.8
2216,261,244,17,244,8.0,0.0,93.49
2217,261,243,18,240,6.8,0.0,93.1
2218,261,228,33,225,6.21,0.0,87.36
2219,261,244,17,243,7.05,0.0,93.49
2220,261,239,22,239,8.61,2.56,91.57
2221,261,240,21,237,6.25,0.0,91.95
2222,261,236,25,236,10.57,370.38,90.42
2223,261,235,26,232,7.49,0.0,90.04
2224,261,246,15,246,9.4,100.81,94.25
2225,261,237,24,236,7.3,0.0,90.8
2226,261,236,25,234,7.49,0.0,90.42
2227,261,237,24,237,7.3,0.0,90.8
2228,261,244,17,243,7.59,0.0,93.49
2229,261,245,16,245,8.0,0.0,93.87
2230,261,245,16,244,7.18,0.0,93.87
2231,261,226,35,225,6.32,0.0,86.59
2232,261,241,20,240,7.31,0.0,92.34
2233,261,238,23,237,7.79,0.0,91.19
2234,261,230,31,230,7.19,0.0,88.12
2235,261,242,19,241,7.56,0.0,92.72
2236,261,229,32,227,6.61,0.0,87.74
2237,261,232,29,230,6.34,0.0,88.89
2238,261,247,14,244,9.7,172.18,94.64
2239,261,235,26,235,7.51,0.0,90.04
2240,261,243,18,240,6.13,0.0,93.1
2241,261,239,22,238,10.5,358.8,91.57
2242,261,236,25,235,6.37,0.0,90.42
2243,261,228,33,225,6.73,0.0,87.36
2244,261,230,31,229,6.68,0.0,88.12
2245,261,243,18,242,9.39,96.33,93.1
2246,261,243,18,243,6.79,0.0,93.1
2247,261,240,21,240,10.51,362.06,91.95
2248,261,232,29,231,6.73,0.0,88.89
2249,261,246,15,246,10.28,314.05,94.25
2250,261,237,24,237,10.57,371.11,90.8
2251,261,239,22,239,7.09,0.0,91.57
2252,261,234,27,233,7.42,0.0,89.66
2253,261,239,22,239,7.99,0.0,91.57
2254,261,245,16,244,6.51,0.0,93.87
2255,261,231,30,228,6.59,0.0,88.51
2256,261,228,33,227,6.9,0.0,87.36
2257,261,240,21,239,6.79,0.0,91.95
2258,261,229,32,229,6.51,0.0,87.74
2259,261,232,29,232,6.92,0.0,88.89
2260,261,231,30,231,7.29,0.0,88.51
2261,261,243,18,243,6.87,0.0,93.1
2262,261,231,30,230,6.13,0.0,88.51
2263,261,241,20,240,7.29,0.0,92.34
2264,261,236,25,232,7.6,0.0,90.42
2265,261,239,22,236,6.17,0.0,91.57
2266,261,232,29,231,7.6,0.0,88.89
2267,261,228,33,228,6.91,0.0,87.36
2268,261,225,36,225,6.29,0.0,86.21
2269,261,240,21,239,6.49,0.0,91.95
2270,261,229,32,228,7.81,0.0,87.74
2271,261,233,28,232,8.53,1.19,89.27
2272,261,227,34,225,6.61,0.0,86.97
2273,261,241,20,236,8.51,0.85,92.34
2274,261,242,19,242,7.41,0.0,92.72
2275,261,234,27,233,10.3,303.32,89.66
2276,261,236,25,236,6.98,0.0,90.42
2277,261,231,30,229,6.1,0.0,88.51
2278,261,243,18,241,10.7,413.34,93.1
2279,261,230,31,228,7.9,0.0,88.12
2280,261,231,30,230,10.88,435.23,88.51
2281,261,233,28,229,7.59,0.0,89.27
2282,261,236,25,234,6.11,0.0,90.42
2283,261,235,26,234,7.04,0.0,90.04
2284,261,230,31,229,6.41,0.0,88.12
2285,261,229,32,229,7.12,0.0,87.74
2286,261,244,17,244,5.99,0.0,93.49
2287,261,242,19,242,8.49,1.0,92.72
2288,261,230,31,229,7.44,0.0,88.12
2289,261,230,31,229,6.97,0.0,88.12
2290,261,235,26,235,6.55,0.0,90.04
2291,261,242,19,240,7.9,0.0,92.72
2292,261,235,26,235,7.13,0.0,90.04
2293,261,243,18,241,7.03,0.0,93.1
2294,261,241,20,241,6.21,0.0,92.34
2295,261,240,21,239,7.68,0.0,91.95
2296,261,241,20,240,7.59,0.0,92.34
2297,261,241,20,240,10.29,310.93,92.34
2298,261,228,33,227,6.37,0.0,87.36
2299,261,235,26,234,9.99,232.69,90.04
2300,261,240,21,240,10.5,359.9,91.95
2301,261,242,19,242,6.57,0.0,92.72
2302,261,236,25,236,8.04,0.0,90.42
2303,261,236,25,236,6.17,0.0,90.42
2304,261,241,20,238,7.2,0.0,92.34
2305,261,228,33,228,5.98,0.0,87.36
2306,261,234,27,231,8.11,0.0,89.66
2307,261,229,32,228,6.3,0.0,87.74
2308,261,246,15,245,10.62,399.3,94.25
2309,261,241,20,241,8.39,1.04,92.34
2310,261,240,21,240,6.11,0.0,91.95
2311,261,244,17,244,8.4,0.47,93.49
2312,261,228,33,227,6.56,0.0,87.36
2313,261,245,16,245,7.8,0.0,93.87
2314,261,237,24,237,7.29,0.0,90.8
2315,261,235,26,233,9.1,38.52,90.04
2316,261,236,25,234,7.87,0.0,90.42
2317,261,229,32,228,7.79,0.0,87.74
2318,261,243,18,240,7.1,0.0,93.1
2319,261,228,33,228,7.4,0.0,87.36
2320,261,243,18,243,6.9,0.0,93.1
2321,261,229,32,228,6.79,0.0,87.74
2322,261,227,34,226,6.51,0.0,86.97
2323,261,234,27,233,9.68,159.72,89.66
2324,261,241,20,239,6.49,0.0,92.34
2325,261,244,17,242,7.61,0.0,93.49
2326,261,244,17,242,7.39,0.0,93.49
2327,261,230,31,228,7.09,0.0,88.12
2328,261,228,33,228,7.42,0.0,87.36
2329,261,227,34,227,6.41,0.0,86.97
2330,261,226,35,225,6.11,0.0,86.59
2331,261,239,22,238,7.31,0.0,91.57
2332,261,244,17,244,6.97,0.0,93.49
2333,261,238,23,238,7.21,0.0,91.19
2334,261,234,27,233,7.39,0.0,89.66
2335,261,238,23,237,8.07,0.0,91.19
2336,261,237,24,235,9.31,80.61,90.8
2337,261,228,33,228,7.8,0.0,87.36
2338,261,238,23,236,6.81,0.0,91.19
2339,261,237,24,237,9.39,94.02,90.8
2340,261,227,34,225,6.71,0.0,86.97
2341,261,233,28,232,9.2,56.33,89.27
2342,261,241,20,238,6.0,0.0,92.34
2343,261,232,29,232,6.42,0.0,88.89
2344,261,226,35,226,6.02,0.0,86.59
2345,261,238,23,236,6.51,0.0,91.19
2346,261,236,25,233,7.0,0.0,90.42
2347,261,227,34,227,7.36,0.0,86.97
2348,261,228,33,226,6.6,0.0,87.36
2349,261,238,23,238,8.4,0.38,91.19
2350,261,242,19,242,8.88,16.05,92.72
2351,261,232,29,232,9.4,94.91,88.89
2352,261,235,26,234,6.29,0.0,90.04
2353,261,240,21,239,8.78,8.34,91.95
2354,261,231,30,230,6.61,0.0,88.51
2355,261,239,22,236,8.91,18.74,91.57
2356,261,242,19,241,7.88,0.0,92.72
2357,261,229,32,228,7.22,0.0,87.74
2358,261,248,13,248,10.91,474.56,95.02
2359,261,225,36,223,6.07,0.0,86.21
2360,261,244,17,244,7.27,0.0,93.49
2361,261,226,35,223,6.57,0.0,86.59
2362,261,232,29,232,6.11,0.0,88.89
2363,261,230,31,230,7.59,0.0,88.12
2364,261,236,25,233,7.43,0.0,90.42
2365,261,239,22,236,7.93,0.0,91.57
2366,261,229,32,228,8.38,0.37,87.74
2367,261,232,29,232,6.01,0.0,88.89
2368,261,226,35,224,6.89,0.0,86.59
2369,261,233,28,233,7.53,0.0,89.27
2370,261,230,31,229,6.19,0.0,88.12
2371,261,244,17,243,8.02,0.0,93.49
2372,261,235,26,231,6.66,0.0,90.04
2373,261,244,17,244,7.33,0.0,93.49
2374,261,243,18,242,9.6,146.45,93.1
2375,261,234,27,234,6.0,0.0,89.66
2376,261,230,31,230,7.99,0.05,88.12
2377,261,229,32,228,9.2,54.22,87.74
2378,261,229,32,229,8.62,3.12,87.74
2379,261,240,21,239,7.08,0.0,91.95
2380,261,247,14,246,10.7,420.53,94.64
2381,261,242,19,241,8.67,4.94,92.72
2382,261,243,18,242,7.23,0.0,93.1
2383,261,230,31,228,6.42,0.0,88.12
2384,261,245,16,242,10.47,360.47,93.87
2385,261,244,17,243,7.32,0.0,93.49
2386,261,243,18,242,7.93,0.0,93.1
2387,261,228,33,228,6.13,0.0,87.36
2388,261,229,32,228,6.76,0.0,87.74
2389,261,230,31,230,7.78,0.0,88.12
2390,261,235,26,232,7.8,0.0,90.04
2391,261,230,31,229,6.62,0.0,88.12
2392,261,236,25,236,7.67,0.0,90.42
2393,261,234,27,233,5.98,0.0,89.66
2394,261,239,22,239,8.47,1.45,91.57
2395,261,240,21,240,8.01,0.0,91.95
2396,261,239,22,239,6.28,0.0,91.57
2397,261,229,32,227,7.6,0.0,87.74
2398,261,233,28,232,7.58,0.0,89.27
2399,261,236,25,234,8.39,0.3,90.42
2400,261,243,18,242,7.19,0.0,93.1
2401,261,242,19,242,10.69,409.7,92.72
2402,261,228,33,227,6.36,0.0,87.36
2403,261,242,19,241,6.59,0.0,92.72
2404,261,242,19,239,7.42,0.0,92.72
2405,261,246,15,244,9.7,171.9,94.25
2406,261,235,26,233,7.83,0.0,90.04
2407,261,232,29,231,6.74,0.0,88.89
2408,261,241,20,241,6.41,0.0,92.34
2409,261,231,30,230,10.99,459.25,88.51
2410,261,243,18,243,7.67,0.0,93.1
2411,261,243,18,243,9.47,115.47,93.1
2412,261,242,19,241,5.99,0.0,92.72
2413,261,239,22,239,8.49,1.13,91.57
2414,261,229,32,228,8.13,0.0,87.74
2415,261,242,19,240,7.39,0.0,92.72
2416,261,234,27,233,8.0,0.0,89.66
2417,261,241,20,240,9.93,223.18,92.34
2418,261,229,32,229,7.49,0.0,87.74
2419,261,238,23,237,7.17,0.0,91.19
2420,261,229,32,229,7.69,0.0,87.74
2421,261,239,22,238,8.0,0.0,91.57
2422,261,232,29,232,6.19,0.0,88.89
2423,261,243,18,243,7.78,0.0,93.1
2424,261,234,27,232,6.48,0.0,89.66
2425,261,244,17,244,7.12,0.0,93.49
2426,261,234,27,234,9.21,60.56,89.66
2427,261,242,19,240,8.47,0.94,92.72
2428,261,236,25,234,8.17,0.0,90.42
2429,261,228,33,227,8.11,0.0,87.36
2430,261,235,26,234,6.72,0.0,90.04
2431,261,231,30,231,6.99,0.0,88.51
2432,261,230,31,229,7.87,0.0,88.12
2433,261,239,22,238,6.3,0.0,91.57
2434,261,237,24,235,6.32,0.0,90.8
2435,261,235,26,235,6.43,0.0,90.04
2436,261,229,32,226,6.8,0.0,87.74
2437,261,243,18,242,7.68,0.0,93.1
2438,261,228,33,226,6.63,0.0,87.36
2439,261,235,26,234,6.89,0.0,90.04
2440,261,235,26,235,7.2,0.0,90.04
2441,261,229,32,229,7.7,0.0,87.74
2442,261,247,14,247,9.82,203.58,94.64
2443,261,242,19,240,6.01,0.0,92.72
2444,261,231,30,230,7.56,0.0,88.51
2445,261,230,31,230,7.41,0.0,88.12
2446,261,227,34,226,7.3,0.0,86.97
2447,261,227,34,223,7.68,0.0,86.97
2448,261,241,20,241,9.79,191.21,92.34
2449,261,247,14,245,10.41,347.47,94.64
2450,261,244,17,244,7.0,0.0,93.49
2451,261,240,21,240,6.01,0.0,91.95
2452,261,242,19,242,6.5,0.0,92.72
2453,261,244,17,242,10.17,286.55,93.49
2454,261,239,22,239,7.65,0.0,91.57
2455,261,231,30,229,7.94,0.0,88.51
2456,261,245,16,242,7.8,0.0,93.87
2457,261,228,33,227,6.2,0.0,87.36
2458,261,239,22,239,5.99,0.0,91.57
2459,261,243,18,241,6.71,0.0,93.1
2460,261,245,16,243,7.62,0.0,93.87
2461,261,243,18,241,6.32,0.0,93.1
2462,261,229,32,228,6.81,0.0,87.74
2463,261,239,22,239,8.81,10.33,91.57
2464,261,244,17,242,7.97,0.0,93.49
