EmployeeID,JobInvolvement,PerformanceRating,ManagerRating,LeadershipScore,CommunicationScore
2518,2,3,4,2.68,1.66
2519,3,3,4,3.35,2.06
2520,3,3,5,1.1,1.39
2521,1,3,5,3.78,4.21
2522,2,3,4,2.98,4.94
2523,3,3,3,3.5,2.19
2524,3,4,5,2.26,2.3
2525,3,3,4,1.58,2.12
2526,2,3,2,2.74,1.62
2527,2,3,4,4.78,4.15
2528,3,3,3,1.91,1.24
2529,3,4,2,3.7,4.87
2530,3,3,3,1.2,4.71
2531,3,3,4,3.87,1.47
2532,3,3,5,1.95,3.12
2533,3,3,3,2.81,4.97
2534,2,3,1,2.47,4.41
2535,3,4,5,1.45,3.86
2536,2,3,3,2.38,1.09
2537,3,3,2,2.4,1.27
2538,3,3,4,3.09,4.18
2539,3,3,2,4.89,2.51
2540,3,3,2,2.88,3.67
2541,4,3,5,4.66,3.96
2542,3,4,5,2.85,2.69
2543,2,3,3,1.43,1.57
2544,2,3,2,1.92,2.55
2545,2,3,5,2.63,4.48
2546,4,4,1,2.3,2.32
2547,3,4,4,4.46,1.25
2548,3,3,3,3.71,4.84
2549,3,3,5,3.31,3.72
2550,4,3,3,2.96,3.16
2551,3,3,5,2.59,4.32
2552,3,3,1,3.45,2.64
2553,2,3,4,1.5,4.94
2554,3,3,1,1.65,4.43
2555,3,3,4,2.21,2.12
2556,2,3,1,1.68,2.48
2557,4,3,5,3.71,2.1
2558,2,4,4,1.1,3.64
2559,2,3,1,1.64,3.56
2560,1,3,5,4.61,3.09
2561,3,3,2,4.99,4.86
2562,2,3,3,2.95,2.89
2563,2,4,1,2.98,4.13
2564,4,3,1,4.09,3.63
2565,3,3,2,1.14,3.07
2566,3,3,3,2.71,1.17
2567,3,4,3,1.4,3.63
2568,3,3,5,2.6,3.57
2569,3,3,1,4.94,1.5
2570,3,3,4,4.01,4.18
2571,2,4,1,4.94,2.87
2572,3,3,2,3.98,2.3
2573,4,4,1,3.43,4.3
2574,4,3,1,4.02,2.37
2575,3,3,3,3.64,3.49
2576,3,3,5,2.86,3.47
2577,3,3,4,2.17,1.21
2578,3,3,5,3.08,2.69
2579,3,3,3,2.03,1.89
2580,3,3,1,2.95,1.8
2581,3,3,2,1.58,3.62
2582,3,3,5,3.26,1.05
2583,3,3,1,1.98,4.88
2584,3,3,1,2.17,2.58
2585,3,3,5,3.0,2.2
2586,3,3,1,1.65,4.68
2587,3,4,5,4.85,2.95
2588,3,3,4,2.79,3.46
2589,3,4,4,2.41,3.78
2590,2,3,3,1.12,4.49
2591,3,3,1,4.37,1.52
2592,3,3,3,3.5,1.33
2593,3,3,5,2.67,4.97
2594,3,3,5,1.98,1.04
2595,4,3,3,3.98,3.83
2596,1,3,5,4.78,3.44
2597,3,3,4,2.52,3.21
2598,2,3,1,1.54,4.14
2599,4,3,4,1.44,4.97
2600,4,4,4,1.03,1.19
2601,4,3,3,3.98,3.46
2602,3,3,4,4.93,3.87
2603,2,3,5,4.97,2.22
2604,2,3,3,4.14,4.57
2605,1,3,2,1.65,2.83
2606,3,3,5,4.91,1.66
2607,2,3,5,2.31,4.42
2608,3,3,4,2.33,4.77
2609,3,3,4,3.75,1.4
2610,3,3,1,1.2,4.01
2611,3,3,3,4.3,1.86
2612,3,3,1,4.99,1.03
2613,2,3,3,4.1,2.04
2614,2,3,5,4.13,4.42
2615,3,3,2,2.56,1.56
2616,2,3,5,1.26,1.52
2617,3,3,1,4.17,3.96
2618,3,3,1,3.39,2.63
2619,4,3,5,4.64,1.59
2620,1,3,1,1.46,1.92
2621,3,3,4,2.22,4.18
2622,2,4,4,2.44,3.49
2623,2,3,2,3.73,4.04
2624,3,3,1,4.15,1.39
2625,2,3,2,4.84,2.83
2626,3,3,1,2.18,4.19
2627,2,3,4,2.97,2.06
2628,3,3,5,1.12,1.68
2629,3,3,5,2.01,2.53
2630,3,3,5,2.5,2.33
2631,3,3,4,3.38,1.74
2632,1,3,5,2.88,4.82
2633,1,3,4,2.46,2.93
2634,2,3,4,3.5,3.43
2635,2,3,5,4.31,1.48
2636,3,3,2,1.97,3.44
2637,3,4,3,2.37,3.22
2638,2,3,5,3.82,4.73
2639,3,3,2,4.11,2.65
2640,2,3,2,4.3,4.13
2641,3,3,1,1.84,2.22
2642,3,3,2,3.16,3.32
2643,2,3,3,4.6,4.71
2644,3,3,5,2.57,3.5
2645,3,3,1,2.72,3.84
2646,3,4,4,4.94,4.5
2647,3,3,4,1.45,4.7
2648,3,3,5,3.82,1.83
2649,3,3,4,4.4,1.78
2650,4,3,1,1.6,3.2
2651,3,3,3,3.86,4.98
2652,3,3,5,2.88,2.96
2653,2,3,5,4.41,2.32
2654,2,4,4,4.63,3.15
2655,3,4,5,4.49,1.26
2656,2,4,4,1.26,1.71
2657,3,4,1,4.03,1.6
2658,4,3,5,4.69,1.11
2659,3,3,1,3.49,3.89
2660,3,3,2,3.4,2.3
2661,3,3,2,1.18,1.67
2662,3,3,4,4.42,3.05
2663,3,3,1,1.19,2.29
2664,2,4,4,2.25,2.57
2665,2,3,5,4.7,2.26
2666,2,3,4,4.8,1.02
2667,4,3,2,4.97,3.75
2668,3,3,5,2.91,1.44
2669,2,4,2,1.71,1.88
2670,3,3,4,2.95,1.76
2671,3,3,3,1.41,2.33
2672,2,3,1,4.49,1.64
2673,3,3,1,3.24,2.39
2674,3,3,1,2.62,1.97
2675,4,3,5,1.32,1.24
2676,3,3,5,2.62,4.48
2677,3,4,3,4.46,2.22
2678,3,3,5,3.81,1.38
2679,3,3,1,1.33,3.09
2680,3,4,5,1.64,1.49
2681,2,3,2,2.57,4.09
2682,3,3,1,1.41,1.25
2683,3,3,4,4.74,2.86
2684,3,4,2,3.61,4.78
2685,3,3,2,1.38,1.64
2686,3,3,4,4.15,1.81
2687,2,3,2,2.47,3.4
2688,2,3,4,1.98,4.92
2689,3,3,1,3.28,2.54
2690,3,3,1,1.05,3.59
2691,3,3,2,2.86,1.61
2692,3,4,4,4.38,3.57
2693,3,3,2,4.71,2.01
2694,2,3,1,2.37,3.45
2695,3,3,4,3.57,1.35
2696,2,3,3,1.91,3.1
2697,3,3,3,3.24,1.95
2698,4,3,2,2.02,3.73
2699,3,3,1,3.29,3.99
2700,4,3,1,1.69,4.39
2701,3,3,4,4.76,4.97
2702,3,3,1,4.55,2.84
2703,2,3,2,2.35,3.68
2704,3,3,5,4.11,1.07
2705,3,3,2,1.38,4.62
2706,3,3,4,3.96,3.46
2707,1,3,2,2.13,2.69
2708,3,3,5,1.54,2.74
2709,3,3,5,3.71,4.03
2710,2,4,3,2.88,4.33
2711,3,3,4,3.12,4.23
2712,1,3,3,3.08,3.04
2713,3,3,5,1.24,2.48
2714,3,4,2,1.21,4.78
2715,3,3,5,3.4,3.54
2716,3,3,4,3.5,3.17
2717,2,3,4,1.19,3.39
2718,2,3,2,2.51,3.52
2719,2,3,5,3.45,3.85
2720,3,3,4,3.63,3.21
2721,2,3,5,4.31,4.5
2722,2,3,5,2.68,4.44
2723,3,3,1,3.19,2.77
2724,2,3,5,3.31,1.67
2725,3,3,5,2.25,3.31
2726,3,4,2,1.22,3.48
2727,1,3,5,1.02,3.09
2728,3,3,3,4.34,4.56
2729,2,3,2,1.8,1.37
2730,2,3,2,3.52,2.15
2731,3,3,2,3.31,4.46
2732,3,3,1,2.6,4.76
2733,1,3,4,4.33,2.7
2734,3,4,4,3.79,1.77
2735,3,3,4,1.09,2.68
2736,3,3,3,4.11,2.82
2737,3,4,2,3.03,3.08
2738,3,3,4,2.39,2.1
2739,3,4,5,3.91,2.25
2740,2,3,1,3.74,3.62
2741,3,3,2,2.24,3.49
2742,3,3,5,4.93,3.65
2743,3,3,5,3.59,2.51
2744,3,3,5,3.42,2.35
2745,3,3,1,1.28,2.41
2746,3,3,3,2.12,4.8
2747,3,3,1,2.79,2.58
2748,3,3,5,3.52,3.42
2749,3,3,3,3.05,3.09
2750,3,3,2,4.05,4.5
2751,3,3,1,2.05,2.48
2752,4,3,4,3.81,2.74
2753,2,3,5,4.27,4.37
2754,3,3,5,4.06,1.64
2755,1,4,5,4.08,3.38
2756,2,3,5,4.55,2.6
2757,3,3,4,1.34,4.94
2758,3,3,5,3.79,3.89
2759,4,3,5,4.87,1.04
2760,1,3,3,3.29,4.36
2761,3,3,4,1.87,3.81
2762,3,3,5,5.0,3.24
2763,3,3,1,1.7,1.94
2764,3,3,4,2.34,1.6
2765,3,3,2,1.69,3.51
2766,4,3,1,2.86,2.76
2767,3,3,1,2.68,4.45
2768,3,3,1,2.96,2.05
2769,3,4,5,4.71,3.55
2770,2,3,4,2.91,2.0
2771,4,4,1,3.06,3.55
2772,3,4,4,4.55,1.19
2773,2,3,4,4.27,2.57
2774,3,3,3,1.96,1.69
2775,3,3,4,1.05,3.42
2776,3,3,5,3.52,2.27
2777,2,3,3,4.38,4.09
2778,2,4,4,3.21,1.46
2779,3,4,3,1.84,3.22
2780,2,3,2,3.97,3.37
2781,4,3,5,3.68,1.09
2782,2,3,3,3.26,1.14
2783,3,3,4,4.45,2.23
2784,2,3,4,4.14,3.44
2785,3,4,4,3.67,4.85
2786,2,4,4,3.66,1.36
2787,3,4,4,3.65,3.81
2788,3,3,3,3.1,3.77
2789,2,3,4,2.86,3.68
2790,2,3,3,3.84,3.06
2791,3,4,2,3.44,4.87
2792,3,3,4,2.96,3.01
2793,3,3,5,1.51,4.35
2794,3,3,4,3.81,2.05
2795,3,3,4,3.58,4.23
2796,3,3,5,2.37,4.99
2797,3,3,2,2.43,4.64
2798,3,3,1,1.99,2.22
2799,3,4,2,4.85,4.38
2800,3,3,4,4.44,1.38
2801,3,3,5,3.24,3.71
2802,3,3,3,2.61,2.37
2803,3,4,4,3.95,3.63
2804,3,4,1,3.11,2.65
2805,1,3,4,4.9,1.04
2806,3,3,4,1.22,1.93
2807,3,4,3,1.14,1.17
2808,2,3,4,3.27,2.71
2809,2,3,3,1.81,4.36
2810,3,4,3,3.42,3.95
2811,3,3,4,4.13,4.16
2812,2,3,4,1.55,4.23
2813,4,3,2,2.76,2.49
2814,4,3,2,3.75,3.02
2815,2,4,3,4.34,3.03
2816,1,3,2,2.99,1.45
2817,4,3,2,1.82,3.39
2818,4,4,2,3.34,3.88
2819,4,3,2,2.82,3.44
2820,4,3,3,4.09,3.98
2821,2,3,3,3.22,1.48
2822,3,3,4,2.12,4.05
2823,2,3,2,4.02,1.83
2824,3,4,5,3.07,4.51
2825,3,3,3,1.71,1.98
2826,4,3,4,3.25,2.97
2827,3,4,1,4.79,2.95
2828,3,3,1,3.82,2.08
2829,3,3,3,2.2,2.45
2830,2,3,2,3.84,1.74
2831,4,3,3,2.13,3.28
2832,2,3,1,3.17,4.65
2833,3,3,3,3.11,2.27
2834,3,3,4,1.99,3.03
2835,2,3,4,2.39,4.45
2836,3,3,2,4.77,2.81
2837,1,3,2,2.0,4.33
2838,4,3,3,4.2,2.79
2839,3,3,3,3.67,2.76
2840,1,3,4,3.13,1.63
2841,3,3,2,1.55,1.5
2842,3,3,4,1.82,3.45
2843,3,4,5,1.72,4.31
2844,4,3,2,3.35,1.54
2845,2,3,5,4.89,4.64
2846,3,3,2,4.51,2.44
2847,3,3,2,1.1,2.7
2848,4,3,4,2.09,4.58
2849,3,3,4,1.63,4.59
2850,2,3,3,4.9,3.1
2851,2,3,2,1.94,2.11
2852,3,3,1,1.81,1.69
2853,3,3,5,3.48,2.09
2854,3,4,5,3.22,4.12
2855,3,4,5,1.9,2.3
2856,3,3,3,3.68,3.78
2857,3,3,5,1.39,1.78
2858,2,3,3,1.08,2.91
2859,3,3,1,1.33,2.41
2860,3,4,1,2.46,3.01
2861,1,3,2,4.9,3.28
2862,4,3,2,3.19,4.96
2863,4,3,5,4.02,4.6
2864,3,3,2,2.29,3.78
2865,3,4,4,3.88,1.61
2866,2,3,2,4.86,4.68
2867,3,3,4,2.43,4.57
2868,1,3,3,5.0,4.55
2869,3,4,1,3.55,2.92
2870,2,3,3,3.99,1.68
2871,4,3,1,2.01,4.02
2872,3,3,5,3.57,2.55
2873,3,3,4,3.04,2.38
2874,3,3,5,4.83,2.56
2875,4,3,5,4.62,3.24
2876,2,4,2,2.59,2.33
2877,3,3,4,4.79,3.76
2878,1,3,1,4.54,3.59
2879,4,3,5,3.36,3.04
2880,3,3,4,1.33,1.22
2881,3,3,4,1.64,4.75
2882,4,3,5,1.31,2.65
2883,2,3,5,1.43,2.8
2884,3,3,5,4.91,2.82
2885,3,4,1,1.85,2.46
2886,2,3,1,3.76,3.7
2887,3,3,5,3.55,1.06
2888,3,3,2,3.52,4.49
2889,3,3,3,1.83,1.41
2890,3,3,1,3.32,5.0
2891,4,4,4,3.5,3.51
2892,3,3,5,3.28,1.26
2893,4,3,5,1.74,3.25
2894,2,3,3,3.89,2.33
2895,3,3,4,1.29,4.81
2896,3,3,3,3.36,4.02
2897,2,3,3,2.75,3.03
2898,2,3,3,2.0,2.72
2899,2,3,5,4.23,4.98
2900,2,3,2,1.7,3.67
2901,3,3,3,4.73,3.06
2902,2,3,4,4.54,2.59
2903,2,4,3,2.44,2.3
2904,3,4,1,2.22,3.82
2905,3,3,2,1.55,3.35
2906,3,3,4,4.67,4.39
2907,2,3,4,3.51,3.21
2908,3,3,4,1.13,3.33
2909,3,3,5,3.04,2.91
2910,3,3,4,1.34,4.05
2911,2,3,3,3.3,2.66
2912,3,4,2,3.04,4.41
2913,3,3,2,1.33,2.31
2914,3,3,5,4.26,3.77
2915,4,3,3,2.05,4.57
2916,4,4,4,3.17,4.08
2917,2,4,1,3.56,2.37
2918,3,4,1,4.85,3.83
2919,3,3,2,2.98,1.83
2920,2,3,1,4.67,1.23
2921,2,3,4,2.42,4.17
2922,3,3,4,4.43,4.23
2923,4,3,3,1.94,1.09
2924,2,3,2,3.83,4.79
2925,2,3,3,1.35,2.78
2926,2,3,1,4.94,4.62
2927,2,3,3,4.82,4.15
2928,4,3,1,2.77,4.6
2929,3,3,1,3.1,4.33
2930,2,3,1,3.39,4.9
2931,3,3,1,2.1,3.52
2932,2,3,3,3.7,1.91
2933,3,3,3,3.79,2.56
2934,3,3,4,3.1,4.01
2935,2,3,3,1.59,1.63
2936,3,3,1,4.68,4.72
2937,2,3,1,1.46,1.82
2938,3,4,4,3.52,4.5
2939,2,3,5,1.41,2.93
2940,4,3,2,1.58,4.36
2941,3,3,2,1.08,4.83
2942,2,4,2,2.45,2.69
2943,3,3,2,3.56,3.79
2944,2,3,2,3.09,1.91
2945,3,3,3,3.7,4.2
2946,3,3,4,3.7,4.28
2947,3,4,4,1.56,2.18
2948,3,4,5,1.23,1.1
2949,3,4,2,3.5,2.72
2950,3,3,3,3.61,1.68
2951,2,3,2,3.23,4.27
2952,3,3,1,1.98,2.04
2953,3,3,2,4.24,4.77
2954,2,3,2,1.3,4.89
2955,3,3,3,3.53,4.64
2956,3,3,1,1.48,3.4
2957,2,3,4,3.62,2.07
2958,3,3,5,2.67,4.23
2959,2,3,5,3.87,3.81
2960,3,3,1,1.21,4.91
2961,3,3,1,3.22,2.51
2962,2,4,5,1.58,1.24
2963,3,3,5,3.73,4.99
2964,1,3,3,1.48,4.35
2965,3,3,2,1.29,1.89
2966,3,3,3,3.85,3.9
2967,3,4,3,1.25,1.0
2968,3,3,5,1.9,3.23
2969,2,3,3,4.3,2.45
2970,2,3,1,4.24,2.53
2971,2,3,4,4.42,1.98
2972,2,3,4,2.3,2.1
2973,3,3,2,3.11,2.82
2974,3,3,1,4.09,1.99
2975,3,3,1,1.55,2.87
2976,3,3,5,3.9,3.31
2977,3,3,3,1.39,3.84
2978,3,3,3,4.65,3.71
2979,2,3,5,3.55,1.97
2980,2,3,1,2.97,1.16
2981,2,3,2,2.94,4.33
2982,2,3,5,1.73,4.49
2983,3,3,3,2.38,4.92
2984,3,3,1,3.91,4.84
2985,2,4,4,3.16,3.54
2986,3,3,1,3.12,4.58
2987,3,4,4,1.78,2.79
2988,3,4,4,3.76,4.15
2989,3,4,5,2.57,4.82
2990,2,3,3,1.73,4.19
2991,2,3,2,4.78,2.66
2992,2,3,5,3.03,2.51
2993,3,4,3,3.11,2.17
2994,3,3,4,4.93,2.47
2995,3,3,1,2.47,4.28
2996,3,3,4,4.77,3.81
2997,3,4,3,3.78,2.0
2998,3,3,2,3.53,3.85
2999,3,4,4,1.94,2.52
3000,3,3,1,1.21,3.23
3001,3,4,4,2.75,2.48
3002,4,3,5,1.04,3.09
3003,4,3,3,1.28,3.92
3004,4,3,1,3.38,3.92
3005,3,3,3,3.9,4.01
3006,2,3,3,1.67,2.56
3007,3,3,3,3.93,3.76
3008,2,3,2,4.8,1.95
3009,3,3,4,3.97,2.91
3010,3,3,2,4.14,3.33
3011,3,3,3,3.8,3.75
3012,4,4,3,1.9,4.65
3013,3,3,4,2.44,2.22
3014,3,3,4,4.8,4.38
3015,3,3,5,3.64,2.24
3016,3,4,4,4.16,3.21
3017,3,3,4,4.87,4.31
3018,3,3,5,1.93,3.89
3019,3,3,2,2.29,4.45
3020,3,4,2,3.58,4.26
3021,2,3,3,1.1,2.11
3022,2,3,3,3.28,4.97
3023,3,3,4,4.23,4.75
3024,3,3,1,3.44,2.72
3025,3,3,1,2.18,1.19
3026,3,3,4,3.9,2.21
3027,4,3,5,1.58,4.34
3028,2,4,2,4.58,4.8
3029,3,3,2,1.4,4.33
3030,4,3,3,4.45,2.59
3031,1,4,3,2.99,1.23
3032,2,4,1,2.71,3.07
3033,2,3,3,3.0,2.51
3034,3,3,5,1.8,1.49
3035,2,3,4,2.83,1.42
3036,3,3,5,4.4,1.61
3037,3,4,4,4.2,1.82
3038,3,3,5,1.65,4.02
3039,3,3,2,3.69,2.53
3040,2,3,1,4.43,2.75
3041,1,4,1,4.28,3.39
3042,3,3,5,2.7,4.84
3043,1,3,4,1.19,4.03
3044,3,3,2,4.72,3.58
3045,1,3,5,2.58,3.98
3046,1,4,2,2.44,3.88
3047,4,3,3,4.04,3.76
3048,3,3,2,2.06,2.99
3049,4,3,1,4.34,3.27
3050,3,3,2,1.3,2.85
3051,2,4,2,3.96,2.58
3052,3,4,3,4.86,2.08
3053,3,3,1,4.98,2.42
3054,4,3,2,4.7,2.71
3055,3,3,3,4.48,3.32
3056,3,3,2,2.12,3.0
3057,2,3,4,4.87,1.43
3058,3,3,4,4.71,2.36
3059,3,4,5,3.14,2.5
3060,3,3,5,2.61,3.83
3061,3,4,2,1.44,2.33
3062,3,3,4,3.36,1.03
3063,3,3,4,3.8,1.34
3064,3,3,3,2.62,2.99
3065,3,3,4,2.62,1.75
3066,2,3,1,3.29,2.98
3067,3,3,2,1.11,3.3
3068,2,3,5,4.83,4.73
3069,3,3,5,2.16,3.62
3070,2,3,1,1.56,1.12
3071,2,3,3,1.02,2.52
3072,2,3,2,4.43,4.17
3073,3,3,1,4.45,2.04
3074,2,3,1,1.38,4.7
3075,2,4,3,1.61,3.12
3076,3,4,4,2.79,1.37
3077,2,3,3,1.74,1.97
3078,2,3,2,3.94,4.63
3079,3,3,4,1.23,4.97
3080,4,3,4,3.2,4.45
3081,2,4,5,2.53,2.28
3082,3,3,2,2.86,4.08
3083,1,4,2,2.7,1.89
3084,3,3,3,1.61,2.54
3085,3,3,3,1.88,3.79
3086,2,3,3,1.26,4.88
3087,2,3,5,1.46,2.76
3088,3,3,1,4.91,2.98
3089,2,4,3,2.12,1.88
3090,3,3,3,2.23,2.61
3091,3,3,2,1.51,1.25
3092,2,3,4,4.02,4.43
3093,3,4,5,4.7,1.09
3094,3,3,3,4.16,3.73
3095,2,3,1,3.45,2.09
3096,3,3,1,4.25,2.9
3097,2,3,3,2.62,2.13
3098,3,4,4,4.44,2.6
3099,3,3,2,4.19,3.19
3100,2,3,2,1.01,3.56
3101,4,4,5,2.95,4.76
3102,2,3,1,2.06,2.33
3103,3,3,1,1.34,3.34
3104,2,3,1,4.38,4.61
3105,3,3,5,1.03,2.16
3106,3,3,3,3.92,4.46
3107,3,3,1,4.95,4.83
3108,3,3,2,2.93,4.39
3109,3,4,5,2.48,3.28
3110,3,4,4,3.42,3.89
3111,2,3,2,4.22,2.92
3112,2,4,2,1.96,3.39
3113,3,3,1,2.0,4.9
3114,3,3,4,3.43,2.0
3115,4,3,1,4.76,4.17
3116,2,3,2,2.19,3.02
3117,3,3,2,2.51,1.71
3118,2,4,4,4.97,3.57
3119,3,4,4,1.7,4.17
3120,3,3,4,1.31,3.28
3121,1,4,2,3.36,4.35
3122,2,3,2,1.1,2.46
3123,4,4,2,1.72,4.66
3124,2,3,1,3.49,3.59
3125,3,3,4,3.64,4.21
3126,3,3,3,3.04,2.09
3127,3,3,3,2.53,2.78
3128,3,3,5,3.3,4.64
3129,2,3,1,3.57,1.2
3130,2,3,5,4.21,2.62
3131,3,3,4,4.17,4.12
3132,3,3,2,3.66,3.98
3133,2,3,4,4.58,4.41
3134,3,3,4,4.35,3.96
3135,3,4,2,1.53,4.79
3136,3,3,2,4.83,2.99
3137,2,3,5,4.57,3.5
3138,3,3,1,2.28,4.39
3139,3,3,1,1.08,3.81
3140,4,3,4,3.42,1.41
3141,2,3,5,2.75,2.47
3142,2,3,3,4.0,3.21
3143,2,3,1,3.1,4.02
3144,2,3,3,1.31,3.17
3145,2,3,2,1.98,4.11
3146,1,4,5,4.53,4.35
3147,3,3,4,1.15,2.06
3148,3,3,2,3.95,3.46
3149,3,3,4,2.17,3.23
3150,3,3,4,2.81,1.91
3151,3,3,4,3.12,2.96
3152,2,4,2,2.0,3.19
3153,2,3,3,3.61,4.27
3154,3,3,1,3.77,2.84
3155,3,3,3,1.34,1.32
3156,1,3,2,2.5,2.95
3157,2,3,3,3.98,4.35
3158,3,3,5,3.89,3.29
3159,1,3,5,3.18,2.28
3160,3,3,3,4.11,4.68
3161,2,3,4,1.43,1.62
3162,3,4,1,1.47,2.31
3163,3,3,3,3.63,2.75
3164,3,3,4,3.77,3.95
3165,2,3,4,4.26,4.34
3166,3,3,5,1.72,1.23
3167,3,3,3,3.07,4.17
3168,3,3,5,3.64,3.88
3169,3,3,5,1.89,4.58
3170,1,3,3,3.07,4.6
3171,3,3,1,3.55,4.11
3172,3,3,2,1.86,1.76
3173,4,3,4,2.5,2.26
3174,3,3,3,1.87,4.75
3175,4,3,5,4.61,3.39
3176,4,4,5,1.95,3.16
3177,2,4,1,1.48,4.66
3178,3,3,5,1.14,4.5
3179,1,3,2,1.18,3.91
3180,3,3,5,1.77,4.53
3181,2,3,3,3.43,1.46
3182,3,3,3,1.07,4.03
3183,3,3,1,2.15,4.86
3184,3,3,1,1.23,1.2
3185,2,3,3,2.61,1.89
3186,3,3,3,1.19,4.18
3187,3,3,3,3.43,3.08
3188,4,3,1,3.75,1.35
3189,2,3,3,3.93,2.07
3190,3,3,1,1.9,2.3
3191,3,3,1,4.47,2.28
3192,3,4,3,3.76,4.51
3193,2,3,4,1.23,3.65
3194,2,3,4,2.76,3.94
3195,1,3,5,4.07,1.05
3196,2,3,5,2.24,2.71
3197,3,3,2,2.53,2.27
3198,4,3,4,3.52,4.41
3199,3,3,1,1.22,4.82
3200,3,3,5,4.87,2.69
3201,2,4,2,1.7,4.89
3202,2,3,4,1.11,1.06
3203,4,3,5,1.02,2.3
3204,3,3,4,2.6,4.1
3205,4,3,5,4.54,2.44
3206,4,3,1,4.28,4.68
3207,3,4,1,4.65,1.87
3208,1,3,4,3.14,4.18
3209,3,3,3,2.79,1.81
3210,1,3,1,2.54,1.79
3211,2,3,4,1.19,2.78
3212,2,3,1,4.64,4.78
3213,2,4,5,2.98,3.34
3214,3,3,1,2.82,3.54
3215,3,3,3,3.06,1.04
3216,3,3,5,4.18,1.23
3217,3,3,3,1.9,1.27
3218,3,4,4,3.84,4.28
3219,4,4,4,3.84,1.95
3220,2,3,5,4.4,2.32
3221,3,3,3,1.03,3.44
3222,4,4,5,1.68,3.34
3223,2,3,3,2.88,2.64
3224,3,3,5,4.4,1.02
3225,3,3,4,4.86,2.8
3226,2,3,1,3.38,3.96
3227,2,4,4,1.85,1.94
3228,3,3,5,1.74,3.83
3229,3,3,1,3.56,1.06
3230,3,4,5,1.84,4.63
3231,3,3,1,3.21,4.8
3232,4,3,5,4.34,1.01
3233,3,3,4,2.56,2.83
3234,2,3,1,2.51,2.66
3235,3,3,4,1.14,4.37
3236,3,3,1,2.02,3.16
3237,3,3,3,3.79,3.45
3238,2,3,5,2.44,1.81
3239,3,3,2,1.63,1.31
3240,3,3,1,1.42,3.77
3241,1,3,3,1.38,3.48
3242,3,3,2,3.64,4.33
3243,2,3,1,3.45,4.38
3244,3,3,3,3.07,3.52
3245,3,3,2,3.0,3.15
3246,3,3,1,1.61,4.66
3247,3,3,2,3.0,4.21
3248,1,3,1,1.24,4.53
3249,3,3,5,4.7,4.98
3250,3,3,5,1.23,2.61
3251,3,3,2,2.69,3.87
3252,1,3,5,1.0,3.75
3253,3,3,3,4.14,1.7
3254,3,3,5,1.66,3.55
3255,3,3,1,4.7,2.71
3256,3,3,2,1.18,2.8
3257,3,3,4,4.28,1.72
3258,3,3,2,3.63,3.98
3259,3,3,5,2.0,3.79
3260,3,3,3,1.81,3.13
3261,3,3,3,2.43,1.63
3262,3,3,3,4.31,3.23
3263,2,3,4,4.45,1.4
3264,3,3,1,1.7,2.36
3265,4,3,4,2.41,2.49
3266,3,4,4,1.95,4.53
3267,4,3,5,1.49,2.66
3268,2,3,5,3.59,3.39
3269,3,3,4,2.38,4.5
3270,2,3,3,1.9,2.7
3271,1,3,3,4.46,4.53
3272,4,3,2,3.99,1.55
3273,3,3,5,4.1,2.46
3274,2,3,2,1.16,1.38
3275,4,3,3,4.66,3.24
3276,3,4,1,3.3,4.83
3277,2,3,2,3.02,3.63
3278,3,3,2,1.04,3.5
3279,4,3,3,4.59,2.11
3280,3,3,3,3.18,4.72
3281,2,3,4,4.3,2.89
3282,3,3,3,3.62,2.07
3283,2,3,1,4.19,4.95
3284,3,3,3,3.77,2.69
3285,3,3,1,4.68,2.49
3286,3,3,5,1.9,1.14
3287,3,3,4,1.81,1.71
3288,3,3,2,3.85,4.24
3289,3,3,2,3.01,2.93
3290,4,3,1,3.4,4.82
3291,4,3,2,3.83,1.34
3292,2,3,1,3.19,3.46
3293,2,4,5,4.15,3.88
3294,3,3,1,2.28,3.48
3295,2,3,4,4.44,3.12
3296,3,3,3,1.43,3.31
3297,3,4,2,3.54,3.76
3298,3,3,5,4.56,4.45
3299,3,3,1,2.01,2.35
3300,3,3,5,2.31,2.84
3301,4,3,4,2.22,3.54
3302,2,3,4,3.26,2.26
3303,2,4,5,2.65,1.72
3304,3,3,3,1.43,4.86
3305,3,4,2,4.57,1.78
3306,3,3,1,1.82,1.93
3307,4,3,5,3.14,3.47
3308,3,3,3,3.38,1.31
3309,1,3,5,1.16,1.14
3310,3,3,2,1.38,1.26
3311,3,3,5,4.89,1.49
3312,3,3,5,3.66,2.72
3313,2,3,2,1.13,4.32
3314,3,3,3,4.18,2.37
3315,2,3,4,3.03,2.71
3316,2,4,2,1.3,3.4
3317,3,3,1,3.72,2.21
3318,2,3,2,3.0,2.73
3319,4,3,3,1.82,2.55
3320,3,3,1,4.51,2.37
3321,3,3,2,2.17,2.55
3322,3,3,5,2.14,1.04
3323,3,4,1,2.09,4.55
3324,2,3,1,4.07,4.91
3325,4,3,3,3.82,4.45
3326,3,4,1,4.61,1.02
3327,3,3,1,1.92,4.0
3328,3,3,1,4.15,3.29
3329,2,3,1,3.29,1.38
3330,4,3,5,2.23,4.73
3331,1,3,1,1.14,4.1
3332,4,4,3,4.28,1.58
3333,3,3,4,1.96,4.86
3334,3,3,4,3.53,1.5
3335,3,3,4,3.2,2.82
3336,3,4,2,1.02,1.64
3337,2,3,5,4.98,1.6
